canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability
sus_verrucosus,22.28,8.26,81.26,1305.0,27.87,17.71,10.16,23.3,21.26,25.84,18.72,1740.65,197.09,103.42,28.7,551.86,258.56,486.25,324.17,266.6,0.9686
syconycteris_australis,16.38,9.43,52.19,2979.0,26.32,8.25,18.07,18.18,14.57,22.7,10.05,969.27,121.02,48.58,39.86,338.85,121.44,276.17,184.12,387.6,0.968
syconycteris_carolinae,24.83,7.93,88.8,117.0,29.74,20.81,8.93,25.72,23.94,27.96,21.7,1982.75,208.15,130.89,20.78,582.81,327.24,546.03,364.02,432.8,0.925
syconycteris_hobbit,22.08,8.42,89.39,1040.4,27.26,17.84,9.42,23.02,21.13,25.37,18.78,1810.44,201.67,110.23,26.94,564.67,275.58,504.15,336.1,422.1,0.9715
sylvicapra_grimmia,21.62,8.33,70.34,1659.6,28.13,16.29,11.84,22.8,20.43,25.76,17.47,1604.73,185.65,92.19,31.06,519.83,230.47,450.18,300.12,201.9,0.9766
sylvilagus_aquaticus,9.77,10.31,32.06,5965.2,27.47,-4.7,32.17,12.99,6.56,21.03,-1.49,494.45,71.99,16.58,59.77,201.57,41.44,145.8,97.2,0.0,0.7032
sylvilagus_audubonii,8.89,10.55,32.44,6042.6,26.79,-5.75,32.53,12.15,5.64,20.28,-2.49,486.56,71.1,16.1,60.28,199.08,40.26,143.6,95.74,98.8,0.6781
sylvilagus_bachmani,7.97,10.77,32.31,6213.6,26.31,-7.04,33.34,11.3,4.63,19.64,-3.7,495.43,72.99,15.93,61.42,204.36,39.82,146.51,97.67,160.9,0.6611
sylvilagus_brasiliensis,24.22,7.93,88.81,594.0,29.14,20.2,8.93,25.12,23.33,27.35,21.1,1945.27,210.66,123.27,23.96,589.84,308.16,538.8,359.2,301.8,0.9369
sylvilagus_cunicularius,16.32,9.22,44.26,3565.8,27.78,6.94,20.84,18.4,14.24,23.61,9.03,779.33,100.48,36.52,43.77,281.34,91.29,223.58,149.05,120.6,0.9299
sylvilagus_floridanus,12.4,9.85,35.25,5070.6,27.77,-0.18,27.94,15.19,9.6,22.18,2.62,481.14,67.06,18.52,53.8,187.77,46.31,140.45,93.63,16.6,0.7484
sylvilagus_graysoni,15.16,9.46,42.41,3875.4,27.43,5.13,22.3,17.39,12.93,22.97,7.36,675.25,88.51,30.48,45.84,247.83,76.2,194.42,129.61,152.9,0.8854
sylvilagus_insonus,17.62,8.99,47.89,3128.4,27.95,9.17,18.77,19.5,15.75,24.19,11.05,945.42,119.02,46.6,40.86,333.26,116.49,269.85,179.9,126.0,0.9691
sylvilagus_nuttallii,4.38,11.35,28.47,7592.4,26.3,-13.55,39.85,8.37,0.4,18.33,-9.57,743.09,116.59,18.2,70.62,326.44,45.49,223.16,148.77,64.3,0.6863
sylvilagus_palustris,10.8,10.14,33.35,5592.6,27.52,-2.89,30.41,13.84,7.75,21.44,0.15,471.0,67.36,16.77,57.28,188.6,41.92,138.31,92.2,17.8,0.7115
sylvilagus_transitionalis,4.32,11.32,27.99,7716.6,26.56,-13.88,40.44,8.36,0.28,18.47,-9.83,772.39,121.85,18.38,71.44,341.17,45.95,232.27,154.85,15.7,0.6938
sylvisorex_johnstoni,25.93,7.6,88.37,108.0,30.66,22.06,8.6,26.79,25.07,28.94,22.92,2007.87,210.66,132.65,20.72,589.85,331.63,552.89,368.59,267.6,0.9018
sylvisorex_lunaris,24.61,7.92,88.79,320.4,29.52,20.6,8.92,25.51,23.72,27.73,21.49,1976.94,210.33,128.28,22.14,588.92,320.69,545.77,363.85,370.4,0.9294
sylvisorex_ollula,25.83,7.56,88.32,273.6,30.54,21.98,8.56,26.69,24.98,28.83,22.84,2006.55,212.83,130.72,21.82,595.92,326.8,553.63,369.09,204.6,0.904
sylvisorex_vulcanorum,24.52,7.93,88.81,356.4,29.43,20.5,8.93,25.41,23.63,27.65,21.39,1973.18,210.42,127.64,22.38,589.19,319.1,544.97,363.31,367.9,0.9312
symphalangus_syndactylus,26.69,7.39,88.09,50.0,31.3,22.91,8.39,27.53,25.85,29.63,23.75,2021.4,210.92,134.48,20.17,590.57,336.19,556.05,370.7,190.0,0.8845
synaptomys_borealis,-2.71,12.58,24.45,10049.4,25.59,-25.86,51.46,2.44,-7.85,15.3,-20.72,808.99,140.73,8.77,87.0,394.03,21.92,249.57,166.38,0.0,0.5555
synaptomys_cooperi,4.36,11.3,27.87,7738.2,26.65,-13.89,40.54,8.41,0.3,18.55,-9.83,778.47,122.92,18.43,71.59,344.19,46.08,234.16,156.11,0.0,0.6966
syncerus_caffer,21.8,8.3,72.16,1587.6,28.13,16.63,11.5,22.95,20.65,25.83,17.78,1635.11,188.35,94.59,30.58,527.38,236.46,458.31,305.54,206.9,0.9745
tachyglossus_aculeatus,13.43,9.94,43.38,4006.8,26.04,3.11,22.92,15.72,11.14,21.45,5.41,607.55,80.19,26.98,46.71,224.54,67.45,175.19,116.79,358.2,0.8342
tachyoryctes_macrocephalus,21.33,8.56,85.7,1269.0,26.83,16.84,9.99,22.33,20.33,24.83,17.84,1729.81,195.43,103.13,28.46,547.21,257.81,483.01,322.01,429.2,0.9805
tachyoryctes_splendens,20.03,8.8,72.84,1710.0,26.67,14.59,12.07,21.23,18.82,24.25,15.8,1549.39,179.79,88.57,31.4,503.42,221.43,434.91,289.94,423.0,0.9913
tadarida_aegyptiaca,24.52,7.99,88.88,201.6,29.46,20.47,8.99,25.42,23.62,27.66,21.37,1976.9,208.69,129.58,21.34,584.34,323.95,544.98,363.32,441.1,0.9312
tadarida_australis,10.0,10.52,36.6,5241.6,25.81,-2.94,28.75,12.87,7.12,20.06,-0.07,429.14,60.32,16.11,54.94,168.91,40.28,125.51,83.67,306.0,0.6685
tadarida_brasiliensis,26.17,7.48,88.21,221.4,30.83,22.35,8.48,27.02,25.32,29.14,23.2,2014.98,212.99,131.85,21.48,596.38,329.63,555.61,370.4,177.7,0.8964
tadarida_fulminans,19.19,8.93,65.67,2032.2,26.67,13.07,13.6,20.55,17.83,23.95,14.43,1405.43,166.23,77.83,33.55,465.45,194.57,396.01,264.01,399.7,0.9943
tadarida_kuboriensis,21.61,8.5,87.52,1209.6,26.96,17.24,9.71,22.59,20.64,25.01,18.21,1753.9,197.43,105.14,28.06,552.8,262.85,489.39,326.26,413.9,0.9773
tadarida_teniotis,6.86,11.05,32.43,6372.0,25.61,-8.48,34.09,10.27,3.45,18.79,-5.07,501.13,74.38,15.67,62.48,208.25,39.17,148.45,98.97,256.9,0.6369
talpa_caeca,4.41,11.3,28.03,7689.6,26.59,-13.73,40.31,8.45,0.38,18.52,-9.69,767.97,121.01,18.39,71.26,338.82,45.98,230.88,153.92,13.8,0.6948
talpa_europaea,-1.88,12.54,25.64,9507.6,25.01,-23.88,48.9,3.01,-6.77,15.23,-18.99,858.63,146.13,11.89,83.38,409.17,29.72,263.33,175.56,127.5,0.5809
talpa_occidentalis,6.05,10.99,28.99,7182.0,26.91,-11.01,37.91,9.85,2.26,19.33,-7.22,676.28,104.18,18.1,67.88,291.69,45.25,202.17,134.78,0.0,0.7041
talpa_romana,5.66,11.06,28.72,7309.8,26.85,-11.67,38.52,9.52,1.81,19.15,-7.82,700.35,108.5,18.25,68.73,303.81,45.62,209.66,139.77,0.0,0.7036
talpa_stankovici,5.19,11.19,28.9,7353.0,26.48,-12.24,38.72,9.06,1.31,18.74,-8.37,700.47,108.73,18.08,69.02,304.46,45.21,209.8,139.87,53.3,0.6918
tamandua_mexicana,22.31,8.15,71.45,1567.8,28.58,17.18,11.4,23.45,21.17,26.3,18.32,1653.79,190.28,95.85,30.45,532.77,239.62,463.43,308.96,138.6,0.9678
tamandua_tetradactyla,19.97,8.77,69.9,1810.8,26.87,14.32,12.55,21.23,18.72,24.36,15.58,1510.06,176.29,85.48,32.07,493.6,213.7,424.38,282.92,383.9,0.9914
tamias_alpinus,6.63,11.02,31.11,6651.0,26.11,-9.3,35.41,10.17,3.09,19.03,-5.76,557.45,83.81,16.57,64.34,234.68,41.41,165.66,110.44,160.7,0.6628
tamias_amoenus,2.54,11.71,27.69,8112.6,25.81,-16.5,42.31,6.77,-1.69,17.35,-12.27,821.3,131.82,17.74,74.08,369.1,44.34,248.07,165.38,103.7,0.6638
tamias_bulleri,14.47,9.56,40.28,4177.8,27.52,3.79,23.73,16.84,12.09,22.77,6.16,600.37,79.96,26.09,47.85,223.88,65.23,173.46,115.64,118.2,0.8445
tamias_canipes,9.67,10.38,32.68,5878.8,27.14,-4.62,31.76,12.85,6.49,20.79,-1.45,479.25,69.49,16.3,59.19,194.56,40.74,141.19,94.12,56.5,0.6918
tamias_cinereicollis,8.92,10.54,32.35,6053.4,26.84,-5.74,32.59,12.18,5.66,20.33,-2.48,489.01,71.49,16.16,60.36,200.19,40.39,144.34,96.23,89.3,0.6803
tamias_dorsalis,8.67,10.6,32.32,6098.4,26.71,-6.08,32.8,11.95,5.39,20.15,-2.8,490.93,71.93,16.1,60.66,201.4,40.24,144.99,96.66,106.3,0.6754
tamias_durangae,13.7,9.68,38.63,4462.2,27.49,2.41,25.07,16.2,11.19,22.47,4.92,543.23,73.42,22.75,49.75,205.57,56.87,157.47,104.98,102.9,0.8048
tamias_merriami,7.31,10.9,31.88,6397.2,26.13,-8.08,34.21,10.73,3.89,19.29,-4.66,516.81,76.79,16.09,62.65,215.02,40.22,153.14,102.1,175.5,0.6572
tamias_minimus,0.24,12.05,25.69,9084.6,26.04,-20.86,46.9,4.93,-4.45,16.66,-16.17,900.06,150.54,14.58,80.56,421.51,36.44,274.77,183.18,0.0,0.6293
tamias_obscurus,9.9,10.43,34.46,5562.0,26.55,-3.72,30.26,12.93,6.88,20.5,-0.69,447.53,63.9,16.01,57.08,178.93,40.02,131.37,87.58,169.5,0.6777
tamias_ochrogenys,5.16,11.3,30.18,7084.8,25.76,-11.7,37.46,8.9,1.41,18.27,-7.95,630.49,96.7,17.22,67.23,270.75,43.04,188.27,125.52,184.0,0.662
tamias_palmeri,7.14,10.9,31.26,6539.4,26.32,-8.56,34.88,10.62,3.65,19.34,-5.07,543.56,81.31,16.49,63.6,227.66,41.22,161.33,107.55,135.6,0.668
tamias_panamintinus,6.72,10.99,31.04,6651.0,26.2,-9.21,35.41,10.26,3.18,19.11,-5.67,559.48,84.12,16.63,64.34,235.54,41.56,166.26,110.84,147.1,0.6661
tamias_quadrimaculatus,5.6,11.2,30.28,6987.6,25.95,-11.05,37.0,9.3,1.9,18.55,-7.35,616.01,94.06,17.15,66.58,263.37,42.88,183.75,122.5,160.9,0.6664
tamias_quadrivittatus,6.87,10.87,29.89,6850.8,26.86,-9.49,36.35,10.5,3.23,19.59,-5.85,610.97,92.71,17.48,65.67,259.59,43.69,181.97,121.31,30.3,0.6961
tamias_ruficaudus,1.37,11.89,26.67,8591.4,25.89,-18.68,44.57,5.83,-3.08,16.97,-14.23,878.2,143.88,16.63,77.28,402.85,41.58,266.66,177.77,57.8,0.6495
tamias_rufus,6.5,10.95,29.81,6931.8,26.7,-10.03,36.73,10.17,2.83,19.36,-6.36,622.63,94.83,17.53,66.21,265.52,43.83,185.61,123.74,49.1,0.6923
tamias_senex,4.36,11.43,29.33,7403.4,25.79,-13.17,38.96,8.26,0.47,18.0,-9.27,694.49,108.05,17.73,69.36,302.53,44.34,208.12,138.75,156.2,0.6688
tamias_sibiricus,0.41,12.02,25.76,9030.6,26.06,-20.58,46.64,5.07,-4.26,16.73,-15.92,900.68,150.3,14.86,80.2,420.85,37.15,274.8,183.2,0.0,0.633
tamias_siskiyou,3.43,11.6,28.71,7705.8,25.64,-14.75,40.39,7.47,-0.61,17.57,-10.71,749.2,118.13,17.87,71.37,330.77,44.68,225.27,150.18,157.8,0.665
tamias_sonomae,4.96,11.33,29.92,7173.0,25.79,-12.09,37.87,8.74,1.17,18.21,-8.3,648.62,99.87,17.39,67.82,279.65,43.48,193.88,129.25,173.2,0.6651
tamias_speciosus,6.53,11.04,31.04,6681.6,26.08,-9.47,35.55,10.08,2.97,18.97,-5.92,562.19,84.65,16.61,64.54,237.01,41.53,167.12,111.41,162.5,0.6628
tamias_townsendii,1.9,11.86,27.59,8253.0,25.54,-17.43,42.97,6.2,-2.39,16.94,-13.14,834.54,134.76,17.37,75.02,377.33,43.43,252.46,168.3,135.3,0.6522
tamias_umbrinus,5.17,11.2,29.01,7333.2,26.42,-12.21,38.63,9.03,1.31,18.69,-8.35,694.97,107.78,18.02,68.89,301.79,45.05,208.1,138.74,65.2,0.6892
tamiasciurus_douglasii,2.88,11.69,28.29,7902.0,25.6,-15.71,41.31,7.01,-1.25,17.34,-11.58,783.13,124.55,17.83,72.68,348.74,44.57,235.99,157.33,150.0,0.6619
tamiasciurus_hudsonicus,0.39,12.03,25.85,9007.2,25.98,-20.55,46.53,5.04,-4.26,16.68,-15.9,898.79,149.84,14.94,80.05,419.56,37.36,274.15,182.77,13.3,0.6322
tamiops_maritimus,15.27,9.49,44.02,3717.0,27.13,5.57,21.55,17.43,13.12,22.81,7.73,715.21,92.96,32.91,44.78,260.29,82.28,205.54,137.03,210.9,0.9015
tamiops_mcclellandii,18.57,8.81,50.67,2835.0,28.13,10.75,17.39,20.31,16.83,24.66,12.49,1072.93,132.89,54.63,38.9,372.08,136.57,305.19,203.46,117.9,0.9827
taphozous_georgianus,15.39,9.61,48.91,3312.0,26.19,6.55,19.64,17.35,13.43,22.26,8.52,833.3,105.97,40.22,42.08,296.71,100.55,238.36,158.9,383.1,0.9369
taphozous_hildegardeae,22.58,8.34,89.29,853.2,27.71,18.37,9.34,23.51,21.64,25.85,19.31,1864.51,205.27,115.46,25.69,574.75,288.66,518.04,345.36,433.2,0.9645
taphozous_hilli,12.7,10.05,41.21,4316.4,26.11,1.72,24.38,15.13,10.26,21.23,4.16,538.39,72.22,22.98,48.78,202.22,57.45,155.8,103.87,325.4,0.7867
taphozous_kapalgensis,17.98,9.16,59.65,2404.8,26.42,11.07,15.36,19.51,16.44,23.35,12.6,1227.48,148.36,65.43,36.03,415.41,163.58,347.4,231.6,411.8,0.9921
taphozous_longimanus,21.7,8.27,67.78,1737.0,28.41,16.21,12.2,22.92,20.48,25.97,17.43,1577.88,183.4,89.97,31.58,513.51,224.91,443.05,295.37,153.0,0.9754
taphozous_mauritianus,21.12,8.47,70.45,1697.4,27.73,15.71,12.02,22.32,19.92,25.32,16.91,1579.25,183.12,90.39,31.32,512.74,225.98,443.23,295.49,261.0,0.982
taphozous_melanopogon,21.24,8.36,64.87,1881.0,28.32,15.44,12.88,22.53,19.95,25.75,16.73,1512.16,177.27,85.01,32.54,496.35,212.52,425.33,283.55,156.3,0.9802
taphozous_nudiventris,14.97,9.67,47.43,3472.2,26.19,5.79,20.4,17.01,12.93,22.11,7.83,774.8,99.39,36.71,43.15,278.29,91.77,222.04,148.02,372.3,0.9178
taphozous_perforatus,22.99,8.22,89.16,822.6,28.07,18.84,9.22,23.91,22.07,26.22,19.76,1880.14,206.59,116.75,25.48,578.45,291.88,522.19,348.13,383.7,0.9583
taphozous_theobaldi,22.23,8.18,72.21,1551.6,28.46,17.13,11.33,23.36,21.1,26.19,18.26,1657.66,190.53,96.22,30.34,533.5,240.55,464.43,309.62,158.5,0.969
tapirus_bairdii,21.87,8.23,68.14,1710.0,28.51,16.44,12.07,23.08,20.66,26.1,17.64,1591.95,184.73,91.01,31.4,517.25,227.52,446.86,297.91,139.2,0.9734
tapirus_indicus,23.8,7.92,88.8,954.0,28.71,19.79,8.92,24.69,22.91,26.93,20.68,1871.0,207.29,114.82,26.36,580.42,287.04,520.48,346.98,197.4,0.9446
tapirus_pinchaque,26.59,7.43,88.14,50.0,31.23,22.8,8.43,27.43,25.75,29.54,23.64,2017.73,210.23,134.48,20.02,588.65,336.19,554.9,369.93,215.2,0.8868
tapirus_terrestris,20.46,8.69,73.65,1650.6,26.94,15.15,11.79,21.63,19.28,24.58,16.33,1581.21,182.83,90.91,31.0,511.94,227.29,443.53,295.69,384.8,0.9882
tarsipes_rostratus,9.4,10.56,34.49,5634.0,26.23,-4.37,30.61,12.46,6.34,20.11,-1.31,442.93,63.47,15.66,57.56,177.71,39.16,130.12,86.75,213.2,0.6635
tarsius_bancanus,25.85,7.62,88.4,100.8,30.59,21.97,8.62,26.71,24.99,28.87,22.83,2005.74,210.34,132.59,20.67,588.94,331.48,552.25,368.17,283.5,0.9035
tarsius_dentatus,24.92,7.87,88.72,208.8,29.79,20.93,8.87,25.8,24.03,28.02,21.81,1986.14,209.77,130.11,21.39,587.36,325.26,547.57,365.05,376.1,0.9232
tarsius_pelengensis,24.62,7.94,88.82,252.0,29.54,20.6,8.94,25.52,23.73,27.75,21.49,1978.97,209.61,129.16,21.68,586.9,322.9,545.88,363.92,401.3,0.9292
tarsius_sangirensis,23.34,8.19,89.11,639.0,28.4,19.21,9.19,24.26,22.43,26.56,20.13,1919.0,208.41,121.12,24.26,583.55,302.8,531.81,354.54,415.8,0.9526
tarsius_syrichta,20.46,8.69,74.23,1632.6,26.9,15.19,11.71,21.63,19.29,24.56,16.36,1587.86,183.4,91.46,30.88,513.53,228.64,445.3,296.87,392.7,0.9883
tarsius_tarsier,24.37,7.98,88.86,354.6,29.31,20.33,8.98,25.27,23.47,27.51,21.23,1969.87,210.05,127.44,22.36,588.13,318.61,544.04,362.7,391.5,0.9341
tatera_indica,14.89,9.59,44.11,3756.6,26.85,5.11,21.74,17.07,12.72,22.5,7.28,696.65,90.74,31.9,45.04,254.08,79.76,200.3,133.54,250.7,0.891
taterillus_arenarius,18.17,8.88,49.26,2971.8,28.08,10.05,18.03,19.97,16.36,24.48,11.85,1013.11,126.44,50.81,39.81,354.03,127.04,288.64,192.43,116.1,0.9777
taterillus_emini,22.51,8.32,89.27,966.6,27.63,18.32,9.32,23.44,21.58,25.77,19.25,1838.24,203.82,112.68,26.44,570.7,281.7,511.44,340.96,390.4,0.9655
taterillus_gracilis,19.42,8.65,53.58,2572.2,28.3,12.15,16.15,21.03,17.8,25.07,13.77,1193.99,145.7,62.54,37.15,407.96,156.34,338.58,225.72,111.2,0.9872
taterillus_pygargus,18.53,8.87,52.58,2723.4,27.81,10.95,16.86,20.22,16.85,24.43,12.63,1114.51,137.17,57.44,38.16,384.08,143.6,316.61,211.07,176.3,0.9859
taurotragus_derbianus,22.14,8.2,71.61,1576.8,28.44,16.99,11.45,23.29,21.0,26.15,18.13,1646.71,189.56,95.36,30.51,530.78,238.39,461.5,307.67,160.2,0.9701
taurotragus_oryx,20.32,8.66,68.84,1818.0,27.24,14.66,12.58,21.58,19.06,24.73,15.92,1515.39,176.98,85.72,32.12,495.56,214.3,425.92,283.94,326.6,0.9889
taxidea_taxus,6.85,10.85,29.56,6921.0,27.03,-9.65,36.68,10.52,3.18,19.69,-5.99,628.05,95.61,17.72,66.14,267.7,44.3,187.2,124.8,0.0,0.7036
tayassu_pecari,22.79,8.21,89.14,1029.6,27.86,18.65,9.21,23.71,21.87,26.02,19.57,1829.68,203.67,111.51,26.86,570.29,278.78,509.44,339.63,316.9,0.9613
tenrec_ecaudatus,15.1,9.66,48.01,3412.8,26.16,6.04,20.12,17.11,13.09,22.14,8.06,795.36,101.7,37.94,42.75,284.76,94.86,227.77,151.85,380.7,0.9248
tetracerus_quadricornis,15.08,9.43,41.12,4010.4,27.7,4.76,22.94,17.37,12.79,23.11,7.05,644.93,85.14,28.63,46.74,238.4,71.57,185.98,123.99,102.6,0.8719
thallomys_nigricauda,14.76,9.56,42.43,3925.8,27.16,4.62,22.54,17.01,12.51,22.65,6.87,654.93,86.08,29.38,46.17,241.01,73.44,188.67,125.78,191.5,0.8729
thallomys_paedulcus,19.46,8.86,66.22,1987.2,26.82,13.44,13.38,20.8,18.12,24.14,14.78,1429.48,168.63,79.52,33.25,472.17,198.79,402.58,268.38,379.7,0.9934
thalpomys_cerradensis,17.42,9.25,56.54,2617.2,26.41,10.05,16.36,19.05,15.78,23.14,11.69,1130.06,138.25,58.91,37.45,387.11,147.27,320.63,213.75,398.0,0.9868
thalpomys_lasiotis,16.34,9.44,52.37,2971.8,26.26,8.22,18.03,18.14,14.54,22.65,10.03,970.98,121.18,48.7,39.81,339.31,121.75,276.64,184.42,396.9,0.968
thamnomys_kempi,24.81,7.88,88.74,255.6,29.7,20.81,8.88,25.7,23.92,27.92,21.7,1983.29,210.11,129.4,21.7,588.32,323.51,547.1,364.73,370.4,0.9255
thamnomys_venustus,25.01,7.85,88.69,194.4,29.88,21.03,8.85,25.9,24.13,28.11,21.91,1988.27,209.8,130.4,21.3,587.43,326.01,548.06,365.38,368.5,0.9214
thaptomys_nigrita,14.32,9.79,45.64,3695.4,26.11,4.66,21.45,16.46,12.17,21.82,6.81,698.61,90.7,32.23,44.64,253.96,80.58,200.72,133.82,368.1,0.8853
theropithecus_gelada,19.28,8.92,67.06,1971.0,26.6,13.29,13.31,20.61,17.95,23.94,14.63,1431.79,168.74,79.77,33.14,472.48,199.44,403.15,268.77,414.6,0.9943
thomasomys_aureus,24.01,7.93,88.8,772.2,28.92,19.99,8.93,24.91,23.12,27.14,20.89,1913.11,209.54,119.33,25.15,586.72,298.33,531.03,354.02,250.4,0.9408
thomasomys_baeops,25.86,7.55,88.3,291.6,30.56,22.01,8.55,26.71,25.01,28.85,22.87,2006.68,213.09,130.53,21.94,596.66,326.32,553.79,369.19,192.1,0.9033
thomasomys_bombycinus,22.9,8.1,82.56,1229.4,28.3,18.49,9.81,23.88,21.92,26.34,19.47,1777.89,200.38,106.38,28.2,561.05,265.96,496.21,330.8,206.0,0.9595
thomasomys_daphne,18.2,8.99,54.0,2676.6,27.35,10.71,16.64,19.87,16.54,24.03,12.38,1125.01,138.1,58.27,37.84,386.68,145.68,319.42,212.94,249.0,0.987
thomasomys_hylophilus,22.34,8.22,79.32,1348.2,28.04,17.68,10.37,23.38,21.3,25.97,18.71,1728.5,196.23,102.29,28.99,549.46,255.72,483.1,322.07,236.9,0.9677
thomasomys_incanus,20.17,8.59,61.2,2125.8,27.89,13.85,14.04,21.57,18.76,25.08,15.25,1390.5,165.37,76.28,34.17,463.04,190.7,392.24,261.49,205.6,0.9884
thomasomys_ischyrus,22.34,8.19,75.94,1436.4,28.27,17.49,10.78,23.42,21.26,26.12,18.57,1699.81,194.02,99.76,29.58,543.25,249.39,475.59,317.06,195.1,0.9676
thomasomys_kalinowskii,21.57,8.33,69.52,1690.2,28.16,16.18,11.98,22.77,20.37,25.76,17.37,1592.31,184.56,91.2,31.27,516.76,228.01,446.86,297.91,195.1,0.9771
thomasomys_ladewi,17.81,9.05,52.4,2811.6,27.32,10.04,17.28,19.54,16.09,23.86,11.77,1064.25,131.64,54.33,38.74,368.59,135.82,302.64,201.76,245.6,0.9825
thomasomys_laniger,22.3,8.23,79.5,1346.4,28.0,17.64,10.36,23.34,21.27,25.93,18.68,1728.23,196.18,102.29,28.98,549.31,255.72,483.02,322.01,243.4,0.9683
thomasomys_niveipes,23.82,7.95,88.83,867.6,28.75,19.8,8.95,24.72,22.93,26.96,20.69,1890.35,208.3,116.91,25.78,583.24,292.28,525.31,350.21,234.5,0.9442
thomasomys_notatus,19.49,8.72,58.23,2325.6,27.73,12.75,14.98,20.99,17.99,24.73,14.25,1294.3,155.73,69.56,35.5,436.03,173.91,365.97,243.98,216.2,0.9905
thomasomys_oreas,18.43,8.95,54.99,2597.4,27.38,11.11,16.27,20.06,16.81,24.12,12.74,1161.29,141.91,60.66,37.32,397.36,151.66,329.41,219.61,251.0,0.9888
thomasomys_paramorum,25.98,7.53,88.27,243.0,30.67,22.14,8.53,26.83,25.13,28.97,23.0,2010.45,212.81,131.32,21.62,595.88,328.29,554.5,369.67,196.5,0.9007
thomasomys_pyrrhonotus,24.3,7.83,88.67,817.2,29.15,20.33,8.83,25.18,23.41,27.39,21.21,1911.29,209.94,118.74,25.45,587.83,296.85,530.81,353.87,185.6,0.9354
thomasomys_rhoadsi,26.01,7.52,88.27,232.2,30.7,22.18,8.52,26.87,25.16,29.0,23.03,2011.32,212.76,131.49,21.55,595.72,328.73,554.67,369.78,196.5,0.9
thomasomys_rosalinda,22.52,8.15,77.4,1384.2,28.31,17.77,10.54,23.57,21.46,26.2,18.83,1720.99,195.81,101.5,29.23,548.28,253.75,481.21,320.81,193.0,0.9651
thomasomys_silvestris,26.09,7.51,88.24,210.6,30.77,22.26,8.51,26.94,25.24,29.07,23.11,2013.23,212.66,131.86,21.4,595.44,329.65,555.05,370.04,194.6,0.8982
thomasomys_taczanowskii,23.2,8.02,83.86,1179.0,28.46,18.9,9.57,24.16,22.24,26.55,19.85,1799.29,202.16,108.17,27.86,566.04,270.42,501.88,334.58,184.1,0.9547
thomasomys_vestitus,22.94,8.13,88.12,1107.0,28.01,18.79,9.23,23.86,22.02,26.17,19.71,1813.08,202.8,109.72,27.38,567.84,274.3,505.29,336.86,258.1,0.959
thomomys_bottae,9.28,10.5,33.12,5868.0,26.72,-4.99,31.71,12.45,6.11,20.38,-1.82,468.7,67.92,15.97,59.12,190.18,39.92,138.06,92.04,121.8,0.6765
thomomys_bulbivorus,2.37,11.78,27.95,8076.6,25.55,-16.59,42.14,6.59,-1.84,17.12,-12.37,809.99,129.81,17.66,73.84,363.45,44.14,244.56,163.04,145.7,0.6571
thomomys_mazama,2.81,11.7,28.23,7930.8,25.61,-15.84,41.45,6.96,-1.33,17.32,-11.7,788.11,125.5,17.82,72.87,351.4,44.54,237.57,158.38,147.0,0.6616
thomomys_monticola,5.29,11.26,30.03,7093.8,25.91,-11.59,37.5,9.04,1.54,18.41,-7.84,635.86,97.56,17.33,67.29,273.16,43.33,189.9,126.6,159.4,0.6678
thomomys_talpoides,3.36,11.5,27.43,8026.2,26.4,-15.5,41.9,7.55,-0.83,18.02,-11.31,821.9,131.43,18.14,73.51,367.99,45.36,248.01,165.34,18.0,0.6835
thomomys_townsendii,4.48,11.37,28.98,7461.0,26.06,-13.18,39.23,8.4,0.56,18.21,-9.25,711.95,111.05,17.95,69.74,310.94,44.88,213.49,142.33,111.3,0.6782
thomomys_umbrinus,13.31,9.76,38.03,4586.4,27.42,1.76,25.66,15.87,10.74,22.29,4.33,521.96,71.0,21.5,50.58,198.79,53.74,151.52,101.01,104.3,0.7872
thoopterus_nigrescens,24.95,7.89,88.75,131.4,29.84,20.95,8.89,25.84,24.06,28.06,21.84,1985.94,208.68,130.95,20.88,584.31,327.37,547.0,364.67,407.4,0.9226
thryonomys_gregorianus,23.36,8.1,89.01,853.2,28.36,19.26,9.1,24.27,22.45,26.54,20.17,1882.52,207.25,116.58,25.69,580.3,291.45,523.05,348.7,313.1,0.9522
thryonomys_swinderianus,22.06,8.23,72.67,1551.6,28.29,16.96,11.33,23.19,20.93,26.02,18.09,1653.72,190.08,95.99,30.34,532.23,239.98,463.33,308.88,184.8,0.9712
thylamys_macrurus,13.54,9.88,42.54,4073.4,26.32,3.08,23.24,15.86,11.21,21.67,5.4,597.27,79.11,26.3,47.16,221.51,65.75,172.36,114.91,310.3,0.8308
thylamys_pallidior,14.94,9.57,43.83,3774.6,26.94,5.12,21.82,17.12,12.76,22.58,7.3,693.44,90.41,31.69,45.16,253.15,79.22,199.42,132.95,234.6,0.8903
thylamys_velutinus,14.24,9.79,45.21,3740.4,26.16,4.49,21.66,16.41,12.08,21.83,6.66,685.66,89.23,31.46,44.94,249.85,78.66,197.1,131.4,358.1,0.8794
thylogale_billardierii,4.0,11.5,29.22,7489.8,25.65,-13.71,39.37,7.94,0.07,17.78,-9.78,708.31,110.62,17.75,69.93,309.75,44.37,212.47,141.65,171.1,0.665
